audio_feat_id,trip_id,driver_id,window_start,window_end,window_size_seconds,hop_size_seconds,elapsed_seconds,db_level,baseline_db,db_deviation,energy_slope,turn_gap_sec,gap_ratio,zcr,spectral_centroid,spectral_flux,f0_mean,f0_std,speech_rate,is_valid
AF06991,TRIP_DRV003_03,DRV003,2024-02-06 11:00:00,2024-02-06 11:00:05,5,2,5760,71.91,50.5,21.37,72.66,0.148,0.975,0.8256,3233.7,0.07839,189.3,69.3,8.28,True
AF06992,TRIP_DRV003_03,DRV003,2024-02-06 11:00:02,2024-02-06 11:00:07,5,2,5762,71.76,50.5,21.22,76.58,0.202,0.89,0.8091,3138.5,0.06217,189.6,76.66,9.68,True
AF06993,TRIP_DRV003_03,DRV003,2024-02-06 11:00:04,2024-02-06 11:00:09,5,2,5764,74.46,50.5,23.91,71.82,0.104,0.967,0.7827,2559.7,0.08951,273.4,67.08,8.19,True
AF06994,TRIP_DRV003_03,DRV003,2024-02-06 11:00:06,2024-02-06 11:00:11,5,2,5766,77.31,50.5,26.77,79.01,0.117,0.954,0.874,3343.2,0.06075,273.9,64.03,9.91,True
AF06995,TRIP_DRV003_03,DRV003,2024-02-06 11:00:08,2024-02-06 11:00:13,5,2,5768,75.5,50.5,24.95,73.76,0.204,0.911,0.7594,2890.2,0.07459,248.6,79.86,11.44,True
AF06996,TRIP_DRV003_03,DRV003,2024-02-06 11:00:10,2024-02-06 11:00:15,5,2,5770,69.76,50.5,19.21,62.27,0.147,0.903,0.7064,3377.1,0.0912,247.9,56.0,8.38,True
AF06997,TRIP_DRV003_03,DRV003,2024-02-06 11:00:12,2024-02-06 11:00:17,5,2,5772,75.55,50.5,25.0,65.54,0.211,0.963,0.7972,2771.7,0.07526,209.2,67.75,8.36,True
AF06998,TRIP_DRV003_03,DRV003,2024-02-06 11:00:14,2024-02-06 11:00:19,5,2,5774,74.66,50.5,24.12,78.24,0.155,0.976,0.7615,2698.6,0.08665,231.8,56.6,11.48,True
AF06999,TRIP_DRV003_03,DRV003,2024-02-06 11:00:16,2024-02-06 11:00:21,5,2,5776,73.98,50.5,23.43,78.7,0.224,0.939,0.7382,2553.7,0.07319,236.6,70.29,10.64,True
AF07000,TRIP_DRV003_03,DRV003,2024-02-06 11:00:18,2024-02-06 11:00:23,5,2,5778,72.56,50.5,22.02,56.81,0.162,0.917,0.7515,3135.4,0.09046,206.0,68.94,11.96,True
AF07001,TRIP_DRV003_03,DRV003,2024-02-06 11:00:20,2024-02-06 11:00:25,5,2,5780,70.43,50.5,19.89,60.13,0.212,0.966,0.8658,2960.4,0.0802,197.0,62.79,8.23,True
AF07002,TRIP_DRV003_03,DRV003,2024-02-06 11:00:22,2024-02-06 11:00:27,5,2,5782,69.85,50.5,19.31,67.26,0.162,0.921,0.7709,3395.8,0.07528,222.5,63.92,8.98,True
AF07003,TRIP_DRV003_03,DRV003,2024-02-06 11:00:24,2024-02-06 11:00:29,5,2,5784,73.2,50.5,22.65,67.71,0.146,0.934,0.8303,3073.1,0.09485,270.4,63.92,11.16,True
AF07004,TRIP_DRV003_03,DRV003,2024-02-06 11:00:26,2024-02-06 11:00:31,5,2,5786,46.19,50.5,-4.35,15.8,0.47,0.413,0.3604,1252.1,0.01033,139.4,17.75,3.49,True
AF07005,TRIP_DRV003_03,DRV003,2024-02-06 11:00:28,2024-02-06 11:00:33,5,2,5788,56.07,50.5,5.52,19.29,1.135,0.514,0.3098,883.9,0.02141,120.8,27.65,3.67,True
AF07006,TRIP_DRV003_03,DRV003,2024-02-06 11:00:30,2024-02-06 11:00:35,5,2,5790,54.65,50.5,4.11,17.18,0.996,0.464,0.2772,1687.2,0.01486,114.6,24.62,3.62,True
AF07007,TRIP_DRV003_03,DRV003,2024-02-06 11:00:32,2024-02-06 11:00:37,5,2,5792,52.66,50.5,2.12,14.1,0.441,0.518,0.1754,1097.0,0.01059,130.9,14.14,3.57,True
AF07008,TRIP_DRV003_03,DRV003,2024-02-06 11:00:34,2024-02-06 11:00:39,5,2,5794,51.18,50.5,0.63,7.43,1.147,0.343,0.3508,900.9,0.02054,120.0,18.2,3.68,True
AF07009,TRIP_DRV003_03,DRV003,2024-02-06 11:00:36,2024-02-06 11:00:41,5,2,5796,54.47,50.5,3.92,5.19,0.696,0.251,0.1902,1199.0,0.01767,152.7,13.47,3.46,True
AF07010,TRIP_DRV003_03,DRV003,2024-02-06 11:00:38,2024-02-06 11:00:43,5,2,5798,52.53,50.5,1.99,14.59,1.15,0.476,0.2001,1210.7,0.02432,131.3,17.11,3.05,True
AF07011,TRIP_DRV003_03,DRV003,2024-02-06 11:00:40,2024-02-06 11:00:45,5,2,5800,56.29,50.5,5.75,10.98,1.05,0.276,0.3518,1348.0,0.01976,111.0,17.69,3.29,True
AF07012,TRIP_DRV003_03,DRV003,2024-02-06 11:00:42,2024-02-06 11:00:47,5,2,5802,46.25,50.5,-4.3,16.33,1.156,0.342,0.2955,1033.7,0.02119,152.2,26.23,2.58,True
AF07013,TRIP_DRV003_03,DRV003,2024-02-06 11:00:44,2024-02-06 11:00:49,5,2,5804,47.51,50.5,-3.03,17.68,0.639,0.228,0.2099,1344.6,0.01636,152.9,16.39,5.21,True
AF07014,TRIP_DRV003_03,DRV003,2024-02-06 11:00:46,2024-02-06 11:00:51,5,2,5806,60.45,50.5,9.91,16.15,1.195,0.259,0.2044,1780.4,0.02026,116.9,19.61,3.65,True
AF07015,TRIP_DRV003_03,DRV003,2024-02-06 11:00:48,2024-02-06 11:00:53,5,2,5808,48.82,50.5,-1.73,10.46,0.723,0.558,0.4237,1256.7,0.00933,125.5,30.58,4.49,True
AF07016,TRIP_DRV003_03,DRV003,2024-02-06 11:00:50,2024-02-06 11:00:55,5,2,5810,56.33,50.5,5.79,6.27,0.484,0.366,0.2491,1391.7,0.01554,145.7,19.07,4.41,True
AF07017,TRIP_DRV003_03,DRV003,2024-02-06 11:00:52,2024-02-06 11:00:57,5,2,5812,47.04,50.5,-3.51,9.89,0.432,0.363,0.3359,1015.6,0.01277,117.7,12.44,5.04,True
AF07018,TRIP_DRV003_03,DRV003,2024-02-06 11:00:54,2024-02-06 11:00:59,5,2,5814,50.21,50.5,-0.33,13.06,0.95,0.463,0.4022,1425.1,0.02114,128.3,15.82,4.33,True
AF07019,TRIP_DRV003_03,DRV003,2024-02-06 11:00:56,2024-02-06 11:01:01,5,2,5816,55.75,50.5,5.2,12.59,1.176,0.186,0.374,1721.2,0.00662,123.5,19.72,4.22,True
AF07020,TRIP_DRV003_03,DRV003,2024-02-06 11:00:58,2024-02-06 11:01:03,5,2,5818,47.24,50.5,-3.31,15.54,0.909,0.234,0.1825,916.4,0.02067,114.2,30.0,2.83,True
AF07021,TRIP_DRV003_03,DRV003,2024-02-06 11:01:00,2024-02-06 11:01:05,5,2,5820,54.34,50.5,3.8,3.43,1.265,0.462,0.3034,1327.3,0.01607,121.0,33.89,4.21,True
AF07022,TRIP_DRV003_03,DRV003,2024-02-06 11:01:02,2024-02-06 11:01:07,5,2,5822,46.64,50.5,-3.9,5.12,1.07,0.482,0.4365,1508.6,0.00996,117.8,27.05,3.1,True
AF07023,TRIP_DRV003_03,DRV003,2024-02-06 11:01:04,2024-02-06 11:01:09,5,2,5824,59.55,50.5,9.01,15.07,0.794,0.43,0.2744,1763.8,0.01891,139.5,17.44,3.6,True
AF07024,TRIP_DRV003_03,DRV003,2024-02-06 11:01:06,2024-02-06 11:01:11,5,2,5826,53.43,50.5,2.89,5.92,0.503,0.404,0.2863,1372.4,0.0185,115.4,17.56,5.17,True
AF07025,TRIP_DRV003_03,DRV003,2024-02-06 11:01:08,2024-02-06 11:01:13,5,2,5828,55.18,50.5,4.64,5.95,1.376,0.313,0.4077,1327.0,0.01722,115.7,20.61,4.97,True
AF07026,TRIP_DRV003_03,DRV003,2024-02-06 11:01:10,2024-02-06 11:01:15,5,2,5830,50.41,50.5,-0.13,12.46,0.983,0.268,0.3075,1564.6,0.0205,146.8,13.82,4.39,True
AF07027,TRIP_DRV003_03,DRV003,2024-02-06 11:01:12,2024-02-06 11:01:17,5,2,5832,56.75,50.5,6.21,17.24,1.085,0.278,0.4208,1096.2,0.01232,126.0,16.29,2.64,True
AF07028,TRIP_DRV003_03,DRV003,2024-02-06 11:01:14,2024-02-06 11:01:19,5,2,5834,60.27,50.5,9.72,19.77,0.673,0.548,0.2289,1259.0,0.01596,121.8,24.02,3.01,True
AF07029,TRIP_DRV003_03,DRV003,2024-02-06 11:01:16,2024-02-06 11:01:21,5,2,5836,52.24,50.5,1.7,13.29,1.474,0.519,0.1952,1117.8,0.0184,148.1,11.78,3.08,True
AF07030,TRIP_DRV003_03,DRV003,2024-02-06 11:01:18,2024-02-06 11:01:23,5,2,5838,48.95,50.5,-1.59,6.27,0.636,0.312,0.2167,1386.7,0.00811,137.7,25.04,5.38,True
AF07031,TRIP_DRV003_03,DRV003,2024-02-06 11:01:20,2024-02-06 11:01:25,5,2,5840,51.43,50.5,0.88,11.91,0.671,0.283,0.2527,1426.7,0.02375,148.6,18.97,3.27,True
AF07032,TRIP_DRV003_03,DRV003,2024-02-06 11:01:22,2024-02-06 11:01:27,5,2,5842,58.01,50.5,7.47,11.72,0.72,0.542,0.2783,1096.1,0.01482,138.2,22.68,4.51,True
AF07033,TRIP_DRV003_03,DRV003,2024-02-06 11:01:24,2024-02-06 11:01:29,5,2,5844,46.97,50.5,-3.57,17.76,1.076,0.183,0.3229,1498.9,0.015,115.9,15.03,3.14,True
AF07034,TRIP_DRV003_03,DRV003,2024-02-06 11:01:26,2024-02-06 11:01:31,5,2,5846,57.56,50.5,7.02,19.43,0.758,0.294,0.2779,883.2,0.006,156.8,31.1,4.77,True
AF07035,TRIP_DRV003_03,DRV003,2024-02-06 11:01:28,2024-02-06 11:01:33,5,2,5848,53.91,50.5,3.37,7.37,0.983,0.404,0.2543,855.5,0.01931,118.8,13.28,4.8,True
AF07036,TRIP_DRV003_03,DRV003,2024-02-06 11:01:30,2024-02-06 11:01:35,5,2,5850,56.02,50.5,5.47,4.64,1.142,0.425,0.3494,1535.7,0.0072,147.5,34.91,3.24,True
AF07037,TRIP_DRV003_03,DRV003,2024-02-06 11:01:32,2024-02-06 11:01:37,5,2,5852,51.0,50.5,0.45,9.69,1.2,0.537,0.1882,1564.6,0.0152,134.7,29.71,4.64,True
AF07038,TRIP_DRV003_03,DRV003,2024-02-06 11:01:34,2024-02-06 11:01:39,5,2,5854,57.16,50.5,6.61,14.98,1.479,0.534,0.1989,1364.6,0.01832,135.0,10.79,3.78,True
AF07039,TRIP_DRV003_03,DRV003,2024-02-06 11:01:36,2024-02-06 11:01:41,5,2,5856,59.51,50.5,8.97,15.95,1.187,0.461,0.3325,1658.9,0.01197,134.5,30.13,4.9,True
AF07040,TRIP_DRV003_03,DRV003,2024-02-06 11:01:38,2024-02-06 11:01:43,5,2,5858,45.69,50.5,-4.85,9.01,0.963,0.437,0.3473,913.2,0.01397,147.3,28.56,3.53,True
AF07041,TRIP_DRV003_03,DRV003,2024-02-06 11:01:40,2024-02-06 11:01:45,5,2,5860,55.49,50.5,4.95,3.0,1.334,0.551,0.4212,1569.2,0.01418,111.0,19.57,5.2,True
AF07042,TRIP_DRV003_03,DRV003,2024-02-06 11:01:42,2024-02-06 11:01:47,5,2,5862,46.84,50.5,-3.71,8.08,1.5,0.267,0.4461,1185.7,0.00887,126.5,19.18,5.42,True
AF07043,TRIP_DRV003_03,DRV003,2024-02-06 11:01:44,2024-02-06 11:01:49,5,2,5864,54.8,50.5,4.26,5.48,1.112,0.218,0.3471,1766.8,0.00856,144.5,8.04,3.97,True
AF07044,TRIP_DRV003_03,DRV003,2024-02-06 11:01:46,2024-02-06 11:01:51,5,2,5866,51.63,50.5,1.09,7.15,1.487,0.206,0.2001,1239.0,0.02164,157.7,21.4,4.18,True
AF07045,TRIP_DRV003_03,DRV003,2024-02-06 11:01:48,2024-02-06 11:01:53,5,2,5868,49.97,50.5,-0.57,9.16,0.478,0.328,0.4006,1646.0,0.02235,136.3,9.66,5.38,True
AF07046,TRIP_DRV003_03,DRV003,2024-02-06 11:01:50,2024-02-06 11:01:55,5,2,5870,59.73,50.5,9.18,19.58,0.635,0.459,0.407,1264.0,0.00977,149.2,22.51,2.95,True
AF07047,TRIP_DRV003_03,DRV003,2024-02-06 11:01:52,2024-02-06 11:01:57,5,2,5872,55.35,50.5,4.8,11.79,1.381,0.491,0.3333,1398.8,0.01361,142.3,21.26,2.53,True
AF07048,TRIP_DRV003_03,DRV003,2024-02-06 11:01:54,2024-02-06 11:01:59,5,2,5874,58.67,50.5,8.12,16.68,0.852,0.377,0.2628,1475.2,0.00825,116.2,22.63,2.57,True
AF07049,TRIP_DRV003_03,DRV003,2024-02-06 11:01:56,2024-02-06 11:02:01,5,2,5876,47.12,50.5,-3.42,3.7,0.465,0.238,0.1588,1329.1,0.02302,156.5,19.84,3.43,True
AF07050,TRIP_DRV003_03,DRV003,2024-02-06 11:01:58,2024-02-06 11:02:03,5,2,5878,50.25,50.5,-0.3,5.63,1.238,0.357,0.3231,836.8,0.01283,136.7,24.74,5.37,True
AF07051,TRIP_DRV003_03,DRV003,2024-02-06 11:02:00,2024-02-06 11:02:05,5,2,5880,60.23,50.5,9.69,18.26,1.478,0.495,0.3102,1142.1,0.01854,113.3,15.46,5.32,True
AF07052,TRIP_DRV003_03,DRV003,2024-02-06 11:02:02,2024-02-06 11:02:07,5,2,5882,54.28,50.5,3.73,3.5,1.416,0.347,0.1869,1261.4,0.02426,130.0,16.94,4.92,True
AF07053,TRIP_DRV003_03,DRV003,2024-02-06 11:02:04,2024-02-06 11:02:09,5,2,5884,59.32,50.5,8.78,12.49,0.899,0.315,0.3913,1189.0,0.0195,122.8,12.71,4.04,True
AF07054,TRIP_DRV003_03,DRV003,2024-02-06 11:02:06,2024-02-06 11:02:11,5,2,5886,53.38,50.5,2.84,11.46,0.497,0.444,0.2658,1530.5,0.02396,124.9,31.95,3.19,True
AF07055,TRIP_DRV003_03,DRV003,2024-02-06 11:02:08,2024-02-06 11:02:13,5,2,5888,50.93,50.5,0.38,5.32,1.203,0.501,0.3577,1457.3,0.02385,122.8,30.67,3.66,True
AF07056,TRIP_DRV003_03,DRV003,2024-02-06 11:02:10,2024-02-06 11:02:15,5,2,5890,47.72,50.5,-2.82,9.97,1.271,0.173,0.2724,845.6,0.01002,113.9,27.03,5.07,True
AF07057,TRIP_DRV003_03,DRV003,2024-02-06 11:02:12,2024-02-06 11:02:17,5,2,5892,52.12,50.5,1.58,11.52,1.173,0.592,0.2644,1468.2,0.01819,115.1,15.54,3.69,True
AF07058,TRIP_DRV003_03,DRV003,2024-02-06 11:02:14,2024-02-06 11:02:19,5,2,5894,58.58,50.5,8.04,15.77,0.794,0.46,0.2529,1759.2,0.0221,129.1,33.59,4.89,True
AF07059,TRIP_DRV003_03,DRV003,2024-02-06 11:02:16,2024-02-06 11:02:21,5,2,5896,55.9,50.5,5.36,19.17,1.0,0.525,0.3324,1056.7,0.02065,141.3,13.0,4.87,True
AF07060,TRIP_DRV003_03,DRV003,2024-02-06 11:02:18,2024-02-06 11:02:23,5,2,5898,45.77,50.5,-4.77,8.83,1.182,0.563,0.2621,1785.0,0.00764,142.4,28.65,3.61,True
AF07061,TRIP_DRV003_03,DRV003,2024-02-06 11:02:20,2024-02-06 11:02:25,5,2,5900,52.65,50.5,2.1,3.71,1.492,0.466,0.2725,1648.9,0.0127,147.6,30.37,5.12,True
AF07062,TRIP_DRV003_03,DRV003,2024-02-06 11:02:22,2024-02-06 11:02:27,5,2,5902,57.8,50.5,7.26,18.51,1.167,0.527,0.2912,1349.4,0.00764,118.3,10.56,4.9,True
AF07063,TRIP_DRV003_03,DRV003,2024-02-06 11:02:24,2024-02-06 11:02:29,5,2,5904,51.98,50.5,1.43,16.55,0.515,0.457,0.3178,1323.7,0.01475,158.4,19.3,2.77,True
AF07064,TRIP_DRV003_03,DRV003,2024-02-06 11:02:26,2024-02-06 11:02:31,5,2,5906,50.71,50.5,0.17,7.1,0.981,0.184,0.3584,1076.0,0.02116,132.7,32.87,5.14,True
AF07065,TRIP_DRV003_03,DRV003,2024-02-06 11:02:28,2024-02-06 11:02:33,5,2,5908,45.91,50.5,-4.64,12.34,0.823,0.552,0.3707,1674.1,0.0159,121.2,31.55,3.17,True
AF07066,TRIP_DRV003_03,DRV003,2024-02-06 11:02:30,2024-02-06 11:02:35,5,2,5910,54.12,50.5,3.58,11.44,0.435,0.581,0.2953,1196.3,0.0176,132.8,23.61,5.01,True
AF07067,TRIP_DRV003_03,DRV003,2024-02-06 11:02:32,2024-02-06 11:02:37,5,2,5912,56.24,50.5,5.69,15.13,1.078,0.401,0.3312,1123.4,0.02098,143.5,10.99,5.22,True
AF07068,TRIP_DRV003_03,DRV003,2024-02-06 11:02:34,2024-02-06 11:02:39,5,2,5914,46.55,50.5,-3.99,17.73,1.068,0.195,0.1596,1795.3,0.01339,153.4,13.24,3.88,True
AF07069,TRIP_DRV003_03,DRV003,2024-02-06 11:02:36,2024-02-06 11:02:41,5,2,5916,55.9,50.5,5.36,19.83,1.221,0.541,0.2451,1246.3,0.02242,123.1,30.35,4.6,True
AF07070,TRIP_DRV003_03,DRV003,2024-02-06 11:02:38,2024-02-06 11:02:43,5,2,5918,48.33,50.5,-2.21,10.34,0.511,0.325,0.2263,1080.1,0.00659,119.7,29.07,4.19,True
AF07071,TRIP_DRV003_03,DRV003,2024-02-06 11:02:40,2024-02-06 11:02:45,5,2,5920,50.18,50.5,-0.36,12.41,0.461,0.468,0.184,823.7,0.00698,135.0,30.07,4.47,True
AF07072,TRIP_DRV003_03,DRV003,2024-02-06 11:02:42,2024-02-06 11:02:47,5,2,5922,51.91,50.5,1.36,16.98,1.066,0.376,0.2548,1203.5,0.01538,132.0,14.65,4.6,True
AF07073,TRIP_DRV003_03,DRV003,2024-02-06 11:02:44,2024-02-06 11:02:49,5,2,5924,51.22,50.5,0.68,9.33,0.7,0.248,0.3734,972.3,0.00647,157.2,11.64,4.39,True
AF07074,TRIP_DRV003_03,DRV003,2024-02-06 11:02:46,2024-02-06 11:02:51,5,2,5926,46.68,50.5,-3.87,17.3,1.196,0.595,0.2901,1171.0,0.00931,122.2,29.15,4.95,True
AF07075,TRIP_DRV003_03,DRV003,2024-02-06 11:02:48,2024-02-06 11:02:53,5,2,5928,51.03,50.5,0.49,15.77,0.703,0.183,0.384,1559.0,0.01356,115.9,29.28,3.11,True
AF07076,TRIP_DRV003_03,DRV003,2024-02-06 11:02:50,2024-02-06 11:02:55,5,2,5930,57.64,50.5,7.1,15.26,1.023,0.42,0.306,1564.4,0.0096,142.9,17.95,3.48,True
AF07077,TRIP_DRV003_03,DRV003,2024-02-06 11:02:52,2024-02-06 11:02:57,5,2,5932,52.53,50.5,1.98,17.24,1.29,0.476,0.1824,1663.6,0.00594,155.0,27.99,4.98,True
AF07078,TRIP_DRV003_03,DRV003,2024-02-06 11:02:54,2024-02-06 11:02:59,5,2,5934,52.62,50.5,2.07,15.76,1.124,0.25,0.3452,1396.9,0.02134,118.5,19.18,5.08,True
AF07079,TRIP_DRV003_03,DRV003,2024-02-06 11:02:56,2024-02-06 11:03:01,5,2,5936,50.38,50.5,-0.16,8.39,1.274,0.222,0.2809,1030.3,0.01101,111.9,30.57,5.36,True
AF07080,TRIP_DRV003_03,DRV003,2024-02-06 11:02:58,2024-02-06 11:03:03,5,2,5938,55.35,50.5,4.8,5.95,1.258,0.446,0.3117,1090.0,0.02189,137.1,11.0,3.29,True
AF07081,TRIP_DRV003_03,DRV003,2024-02-06 11:03:00,2024-02-06 11:03:05,5,2,5940,57.98,50.5,7.44,14.93,0.469,0.172,0.4184,1485.0,0.01187,140.4,30.83,5.17,True
AF07082,TRIP_DRV003_03,DRV003,2024-02-06 11:03:02,2024-02-06 11:03:07,5,2,5942,46.07,50.5,-4.47,19.77,1.499,0.525,0.2325,935.6,0.00854,151.5,19.46,4.43,True
AF07083,TRIP_DRV003_03,DRV003,2024-02-06 11:03:04,2024-02-06 11:03:09,5,2,5944,52.96,50.5,2.41,9.23,1.082,0.591,0.4027,930.0,0.0117,120.0,29.36,2.55,True
AF07084,TRIP_DRV003_03,DRV003,2024-02-06 11:03:06,2024-02-06 11:03:11,5,2,5946,54.91,50.5,4.37,11.49,0.865,0.292,0.3629,1540.7,0.0073,136.6,18.4,3.8,True
AF07085,TRIP_DRV003_03,DRV003,2024-02-06 11:03:08,2024-02-06 11:03:13,5,2,5948,49.65,50.5,-0.89,13.48,1.052,0.186,0.2842,928.1,0.01001,145.6,9.38,4.75,True
AF07086,TRIP_DRV003_03,DRV003,2024-02-06 11:03:10,2024-02-06 11:03:15,5,2,5950,52.91,50.5,2.36,11.7,1.272,0.369,0.1644,1316.3,0.0228,112.0,23.5,3.87,True
AF07087,TRIP_DRV003_03,DRV003,2024-02-06 11:03:12,2024-02-06 11:03:17,5,2,5952,58.81,50.5,8.27,4.19,1.231,0.329,0.4319,977.5,0.02378,135.4,16.73,3.86,True
AF07088,TRIP_DRV003_03,DRV003,2024-02-06 11:03:14,2024-02-06 11:03:19,5,2,5954,53.31,50.5,2.77,10.94,1.438,0.218,0.2494,1462.6,0.01448,113.5,34.32,3.26,True
AF07089,TRIP_DRV003_03,DRV003,2024-02-06 11:03:16,2024-02-06 11:03:21,5,2,5956,56.63,50.5,6.09,16.33,1.44,0.32,0.3926,1019.9,0.00723,134.7,25.96,5.31,True
AF07090,TRIP_DRV003_03,DRV003,2024-02-06 11:03:18,2024-02-06 11:03:23,5,2,5958,51.56,50.5,1.02,11.3,0.823,0.292,0.2467,1513.3,0.01457,138.1,13.98,4.17,True
AF07091,TRIP_DRV003_03,DRV003,2024-02-06 11:03:20,2024-02-06 11:03:25,5,2,5960,46.35,50.5,-4.2,6.16,0.732,0.208,0.1832,1629.8,0.02272,130.4,17.11,4.53,True
AF07092,TRIP_DRV003_03,DRV003,2024-02-06 11:03:22,2024-02-06 11:03:27,5,2,5962,57.89,50.5,7.35,11.84,0.425,0.306,0.2271,838.0,0.0154,113.0,14.3,4.5,True
AF07093,TRIP_DRV003_03,DRV003,2024-02-06 11:03:24,2024-02-06 11:03:29,5,2,5964,46.87,50.5,-3.68,12.93,0.508,0.29,0.4039,840.3,0.00849,147.2,14.99,4.28,True
AF07094,TRIP_DRV003_03,DRV003,2024-02-06 11:03:26,2024-02-06 11:03:31,5,2,5966,49.2,50.5,-1.34,10.9,0.689,0.439,0.1988,1557.6,0.01932,151.3,25.84,3.37,True
AF07095,TRIP_DRV003_03,DRV003,2024-02-06 11:03:28,2024-02-06 11:03:33,5,2,5968,54.55,50.5,4.01,14.76,1.151,0.437,0.2867,1192.0,0.02474,122.6,31.39,3.96,True
AF07096,TRIP_DRV003_03,DRV003,2024-02-06 11:03:30,2024-02-06 11:03:35,5,2,5970,49.09,50.5,-1.45,18.33,0.418,0.291,0.2246,1694.2,0.02112,114.3,25.96,5.13,True
AF07097,TRIP_DRV003_03,DRV003,2024-02-06 11:03:32,2024-02-06 11:03:37,5,2,5972,51.89,50.5,1.34,5.87,0.841,0.456,0.1871,1504.6,0.0173,120.6,12.81,4.02,True
AF07098,TRIP_DRV003_03,DRV003,2024-02-06 11:03:34,2024-02-06 11:03:39,5,2,5974,45.95,50.5,-4.6,17.65,0.547,0.286,0.2378,1157.7,0.00827,143.0,13.94,3.87,True
AF07099,TRIP_DRV003_03,DRV003,2024-02-06 11:03:36,2024-02-06 11:03:41,5,2,5976,59.49,50.5,8.94,6.23,1.443,0.188,0.2227,1557.6,0.02123,144.6,10.12,3.05,True
AF07100,TRIP_DRV003_03,DRV003,2024-02-06 11:03:38,2024-02-06 11:03:43,5,2,5978,51.02,50.5,0.48,17.77,0.507,0.159,0.1777,1063.2,0.02048,121.4,14.36,3.91,True
AF07101,TRIP_DRV003_03,DRV003,2024-02-06 11:03:40,2024-02-06 11:03:45,5,2,5980,57.09,50.5,6.55,4.14,0.467,0.372,0.4415,995.5,0.02301,136.9,22.94,3.77,True
AF07102,TRIP_DRV003_03,DRV003,2024-02-06 11:03:42,2024-02-06 11:03:47,5,2,5982,59.42,50.5,8.88,8.28,1.143,0.27,0.3214,1030.9,0.00931,159.5,20.05,4.18,True
AF07103,TRIP_DRV003_03,DRV003,2024-02-06 11:03:44,2024-02-06 11:03:49,5,2,5984,55.02,50.5,4.48,17.5,1.268,0.494,0.3256,1344.5,0.02295,130.0,15.2,2.93,True
AF07104,TRIP_DRV003_03,DRV003,2024-02-06 11:03:46,2024-02-06 11:03:51,5,2,5986,49.81,50.5,-0.74,17.98,0.815,0.153,0.3007,1421.8,0.02381,159.5,19.35,4.78,True
AF07105,TRIP_DRV003_03,DRV003,2024-02-06 11:03:48,2024-02-06 11:03:53,5,2,5988,55.43,50.5,4.89,8.88,1.332,0.409,0.4174,1408.9,0.01084,158.5,16.3,5.24,True
AF07106,TRIP_DRV003_03,DRV003,2024-02-06 11:03:50,2024-02-06 11:03:55,5,2,5990,52.87,50.5,2.33,13.72,1.13,0.506,0.4206,1455.2,0.02186,158.9,18.53,3.37,True
AF07107,TRIP_DRV003_03,DRV003,2024-02-06 11:03:52,2024-02-06 11:03:57,5,2,5992,52.27,50.5,1.73,10.23,0.519,0.197,0.3127,999.1,0.02391,121.1,25.53,3.17,True
AF07108,TRIP_DRV003_03,DRV003,2024-02-06 11:03:54,2024-02-06 11:03:59,5,2,5994,49.83,50.5,-0.71,10.65,1.19,0.359,0.1649,1740.2,0.02019,117.7,28.04,3.46,True
AF07109,TRIP_DRV003_03,DRV003,2024-02-06 11:03:56,2024-02-06 11:04:01,5,2,5996,45.62,50.5,-4.92,4.67,0.49,0.448,0.4298,917.3,0.01303,130.4,26.36,4.74,True
AF07110,TRIP_DRV003_03,DRV003,2024-02-06 11:03:58,2024-02-06 11:04:03,5,2,5998,53.58,50.5,3.03,3.28,0.903,0.241,0.2379,1269.2,0.01941,149.1,33.33,4.29,True
AF07111,TRIP_DRV003_03,DRV003,2024-02-06 11:04:00,2024-02-06 11:04:05,5,2,6000,51.92,50.5,1.37,16.6,1.232,0.429,0.3686,1028.9,0.02195,122.1,34.55,4.52,True
AF07112,TRIP_DRV003_03,DRV003,2024-02-06 11:04:02,2024-02-06 11:04:07,5,2,6002,48.48,50.5,-2.07,10.24,0.983,0.238,0.4107,1559.3,0.02114,113.3,27.19,3.8,True
AF07113,TRIP_DRV003_03,DRV003,2024-02-06 11:04:04,2024-02-06 11:04:09,5,2,6004,51.98,50.5,1.44,6.44,0.517,0.463,0.3724,1564.2,0.01005,137.5,25.93,2.75,True
AF07114,TRIP_DRV003_03,DRV003,2024-02-06 11:04:06,2024-02-06 11:04:11,5,2,6006,48.31,50.5,-2.24,16.53,1.091,0.543,0.3715,1022.2,0.01583,158.7,34.25,4.37,True
AF07115,TRIP_DRV003_03,DRV003,2024-02-06 11:04:08,2024-02-06 11:04:13,5,2,6008,52.7,50.5,2.15,17.13,1.227,0.409,0.3574,1767.1,0.00796,146.3,9.05,4.65,True
AF07116,TRIP_DRV003_03,DRV003,2024-02-06 11:04:10,2024-02-06 11:04:15,5,2,6010,59.64,50.5,9.1,4.63,1.319,0.274,0.1532,1709.0,0.00985,114.7,32.21,5.01,True
AF07117,TRIP_DRV003_03,DRV003,2024-02-06 11:04:12,2024-02-06 11:04:17,5,2,6012,49.24,50.5,-1.3,18.91,0.676,0.511,0.4352,1155.6,0.01283,122.9,34.89,4.37,True
AF07118,TRIP_DRV003_03,DRV003,2024-02-06 11:04:14,2024-02-06 11:04:19,5,2,6014,56.71,50.5,6.17,18.98,1.407,0.552,0.34,1075.1,0.01793,139.7,23.86,5.45,True
