sensor_id,trip_id,driver_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,speed_kmh,gps_lat,gps_lon,sample_rate_hz,phone_orientation,event_label_gt
ACC10030,TRIP_DRV003_03,DRV003,2024-02-06 11:26:03,6903.0,0.2675,0.0005,9.7835,-0.68,-0.004,0.211,71.6,29.938791,76.900684,25,PORTRAIT,NORMAL
ACC10031,TRIP_DRV003_03,DRV003,2024-02-06 11:26:04,6904.5,0.0007,0.0191,9.6823,0.345,0.784,-0.798,35.9,29.939117,76.900575,25,LANDSCAPE,NORMAL
ACC10032,TRIP_DRV003_03,DRV003,2024-02-06 11:26:06,6906.0,-1.3106,0.3652,9.7758,-1.09,-0.34,79.071,46.0,29.939413,76.900461,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC10033,TRIP_DRV003_03,DRV003,2024-02-06 11:26:07,6907.5,-0.0792,2.1509,9.8825,0.03,1.488,-0.854,72.2,29.939707,76.900355,25,FLAT,AGGRESSIVE_ACCEL
ACC10034,TRIP_DRV003_03,DRV003,2024-02-06 11:26:09,6909.0,0.116,0.0657,9.9446,0.665,0.904,1.829,65.8,29.940035,76.900227,25,LANDSCAPE,NORMAL
ACC10035,TRIP_DRV003_03,DRV003,2024-02-06 11:26:10,6910.5,-0.1318,-0.0362,9.7284,0.622,-0.489,0.273,45.1,29.940339,76.900153,25,PORTRAIT,NORMAL
ACC10036,TRIP_DRV003_03,DRV003,2024-02-06 11:26:12,6912.0,0.1927,-0.1647,9.8299,0.259,-0.586,0.122,64.8,29.940616,76.900028,25,FLAT,NORMAL
ACC10037,TRIP_DRV003_03,DRV003,2024-02-06 11:26:13,6913.5,0.1522,-0.1304,9.7008,-0.264,-0.282,-1.444,52.4,29.940913,76.899918,25,PORTRAIT,NORMAL
ACC10038,TRIP_DRV003_03,DRV003,2024-02-06 11:26:15,6915.0,-0.0733,0.2516,9.8953,-0.616,-0.786,1.748,41.8,29.941228,76.899797,25,FLAT,NORMAL
ACC10039,TRIP_DRV003_03,DRV003,2024-02-06 11:26:16,6916.5,0.1136,0.1779,9.8438,-0.896,0.873,-1.822,38.5,29.941532,76.899686,25,PORTRAIT,NORMAL
ACC10040,TRIP_DRV003_03,DRV003,2024-02-06 11:26:18,6918.0,0.0718,-2.0661,9.6411,0.437,-1.801,0.906,51.6,29.941852,76.899582,25,FLAT,AGGRESSIVE_BRAKING
ACC10041,TRIP_DRV003_03,DRV003,2024-02-06 11:26:19,6919.5,-0.0681,0.2652,9.7834,0.792,-0.783,-0.408,75.0,29.942134,76.899472,25,LANDSCAPE,NORMAL
ACC10042,TRIP_DRV003_03,DRV003,2024-02-06 11:26:21,6921.0,1.2363,0.3382,9.8063,1.404,-0.391,-48.763,53.1,29.942443,76.899376,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC10043,TRIP_DRV003_03,DRV003,2024-02-06 11:26:22,6922.8,-0.9832,-0.2026,9.9517,-0.569,-0.409,63.115,51.0,29.942697,76.89926,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC10044,TRIP_DRV003_03,DRV003,2024-02-06 11:26:24,6924.5,-1.3939,0.4493,9.8324,-0.92,-0.048,64.685,43.2,29.942986,76.899159,25,LANDSCAPE,AGGRESSIVE_LEFT_TURN
ACC10045,TRIP_DRV003_03,DRV003,2024-02-06 11:26:26,6926.2,-0.0315,-0.2141,9.7095,0.171,0.271,1.497,44.8,29.943262,76.899043,25,LANDSCAPE,NORMAL
ACC10046,TRIP_DRV003_03,DRV003,2024-02-06 11:26:28,6928.0,-0.0868,0.1758,9.8137,0.614,0.552,-1.797,46.5,29.943522,76.898936,25,PORTRAIT,NORMAL
ACC10047,TRIP_DRV003_03,DRV003,2024-02-06 11:26:29,6929.5,-0.8476,0.304,9.7415,-0.839,-0.191,77.948,47.6,29.943765,76.898854,25,PORTRAIT,AGGRESSIVE_LEFT_TURN
ACC10048,TRIP_DRV003_03,DRV003,2024-02-06 11:26:31,6931.0,-0.0734,-2.1435,9.8251,-0.233,-1.623,0.308,65.3,29.943995,76.89879,25,FLAT,AGGRESSIVE_BRAKING
ACC10049,TRIP_DRV003_03,DRV003,2024-02-06 11:26:32,6932.5,1.0065,-0.3914,9.7673,0.995,-0.328,-70.939,59.9,29.944258,76.898753,25,FLAT,AGGRESSIVE_RIGHT_TURN
ACC10050,TRIP_DRV003_03,DRV003,2024-02-06 11:26:34,6934.0,-0.254,0.2936,9.982,0.723,0.866,-1.958,35.5,29.94449,76.898677,25,LANDSCAPE,NORMAL
ACC10051,TRIP_DRV003_03,DRV003,2024-02-06 11:26:35,6935.5,0.2797,-0.0113,9.8961,-0.72,-0.118,-1.161,43.2,29.944743,76.898616,25,FLAT,NORMAL
ACC10052,TRIP_DRV003_03,DRV003,2024-02-06 11:26:37,6937.0,-0.0563,-0.1059,9.9271,-0.709,-0.254,-0.239,35.0,29.944957,76.898568,25,PORTRAIT,NORMAL
ACC10053,TRIP_DRV003_03,DRV003,2024-02-06 11:26:38,6938.5,-0.0393,-0.238,9.6826,-0.0,-0.729,-1.61,44.6,29.945199,76.898494,25,PORTRAIT,NORMAL
ACC10054,TRIP_DRV003_03,DRV003,2024-02-06 11:26:40,6940.0,0.9205,-0.4119,9.9685,1.387,-0.29,-74.153,55.6,29.94544,76.898433,25,LANDSCAPE,AGG_RIGHT_LANE_CHANGE
ACC10055,TRIP_DRV003_03,DRV003,2024-02-06 11:26:41,6941.5,-0.0148,-0.104,9.8653,0.036,0.021,0.235,39.4,29.945701,76.898366,25,FLAT,NORMAL
ACC10056,TRIP_DRV003_03,DRV003,2024-02-06 11:26:43,6943.0,0.2598,0.2252,9.6318,0.244,-0.882,-1.34,54.5,29.945931,76.898318,25,FLAT,NORMAL
ACC10057,TRIP_DRV003_03,DRV003,2024-02-06 11:26:44,6944.5,-0.0199,-0.2981,9.6426,0.093,0.266,-1.213,51.5,29.94619,76.898241,25,PORTRAIT,NORMAL
ACC10058,TRIP_DRV003_03,DRV003,2024-02-06 11:26:46,6946.0,-0.026,0.0948,9.609,-0.497,0.816,0.862,36.2,29.946449,76.898189,25,FLAT,NORMAL
ACC10059,TRIP_DRV003_03,DRV003,2024-02-06 11:26:47,6947.5,-0.0753,0.0024,9.9624,-0.574,0.248,0.563,69.7,29.946664,76.898121,25,PORTRAIT,NORMAL
ACC10060,TRIP_DRV003_03,DRV003,2024-02-06 11:26:49,6949.0,0.0484,-1.6666,9.6948,0.068,-1.148,1.073,58.0,29.946939,76.898082,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC10061,TRIP_DRV003_03,DRV003,2024-02-06 11:26:50,6950.5,0.0964,-0.1687,9.961,0.472,0.625,0.892,38.2,29.947145,76.898005,25,PORTRAIT,NORMAL
ACC10062,TRIP_DRV003_03,DRV003,2024-02-06 11:26:52,6952.0,-1.2319,-0.0764,9.7922,-1.167,-0.386,75.88,48.1,29.947413,76.897934,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC10063,TRIP_DRV003_03,DRV003,2024-02-06 11:26:53,6953.5,0.2775,-0.1593,9.9194,0.87,0.069,0.583,66.9,29.947672,76.897885,25,LANDSCAPE,NORMAL
ACC10064,TRIP_DRV003_03,DRV003,2024-02-06 11:26:55,6955.0,0.038,0.1668,9.7717,-0.907,-0.796,-0.596,35.6,29.947955,76.897835,25,LANDSCAPE,NORMAL
ACC10065,TRIP_DRV003_03,DRV003,2024-02-06 11:26:56,6956.5,-0.0607,-0.174,9.6927,-0.039,-0.336,-1.996,60.2,29.948199,76.8978,25,PORTRAIT,NORMAL
ACC10066,TRIP_DRV003_03,DRV003,2024-02-06 11:26:58,6958.0,-0.1336,-0.0495,9.8879,-0.924,0.474,1.605,76.5,29.948475,76.897767,25,LANDSCAPE,NORMAL
ACC10067,TRIP_DRV003_03,DRV003,2024-02-06 11:26:59,6959.5,-0.2841,0.262,9.9295,-0.077,-0.507,-1.401,47.4,29.948728,76.897693,25,PORTRAIT,NORMAL
ACC10068,TRIP_DRV003_03,DRV003,2024-02-06 11:27:01,6961.0,0.248,-0.2276,9.9023,-0.001,-0.091,1.437,50.2,29.948989,76.897646,25,FLAT,NORMAL
ACC10069,TRIP_DRV003_03,DRV003,2024-02-06 11:27:02,6962.5,-0.1706,0.0402,9.9309,-0.682,-0.696,-0.619,51.4,29.949268,76.897601,25,PORTRAIT,NORMAL
ACC10070,TRIP_DRV003_03,DRV003,2024-02-06 11:27:04,6964.0,0.1347,-2.132,9.6769,-0.464,-1.833,-1.238,78.9,29.94952,76.89757,25,FLAT,AGGRESSIVE_BRAKING
ACC10071,TRIP_DRV003_03,DRV003,2024-02-06 11:27:05,6965.5,0.1246,0.235,9.9591,-0.86,-0.963,-0.07,68.3,29.949802,76.897495,25,LANDSCAPE,NORMAL
ACC10072,TRIP_DRV003_03,DRV003,2024-02-06 11:27:07,6967.0,0.0088,0.1713,9.9144,-0.812,-0.89,-1.011,49.7,29.950062,76.897462,25,FLAT,NORMAL
ACC10073,TRIP_DRV003_03,DRV003,2024-02-06 11:27:08,6968.6,-0.0311,2.0723,9.6993,-0.038,0.731,-1.602,73.0,29.950299,76.897397,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC10074,TRIP_DRV003_03,DRV003,2024-02-06 11:27:10,6970.1,-0.1322,-0.0276,9.6023,-0.407,-0.178,0.14,37.2,29.950568,76.897355,25,FLAT,NORMAL
ACC10075,TRIP_DRV003_03,DRV003,2024-02-06 11:27:11,6971.6,-0.2997,0.2721,9.6289,-0.821,0.066,1.155,79.2,29.950845,76.897314,25,PORTRAIT,NORMAL
ACC10076,TRIP_DRV003_03,DRV003,2024-02-06 11:27:13,6973.1,0.1989,1.765,9.6297,-0.397,0.785,0.907,67.8,29.951098,76.897242,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC10077,TRIP_DRV003_03,DRV003,2024-02-06 11:27:14,6974.6,-0.1526,-0.2513,9.667,0.486,-0.39,0.912,44.3,29.95137,76.897186,25,LANDSCAPE,NORMAL
ACC10078,TRIP_DRV003_03,DRV003,2024-02-06 11:27:16,6976.1,0.2716,0.1765,9.9036,-0.956,-0.794,0.881,49.1,29.951653,76.897171,25,PORTRAIT,NORMAL
ACC10079,TRIP_DRV003_03,DRV003,2024-02-06 11:27:17,6977.6,-0.0371,0.2144,9.8743,0.261,-0.473,1.797,72.1,29.951905,76.897101,25,PORTRAIT,NORMAL
ACC10080,TRIP_DRV003_03,DRV003,2024-02-06 11:27:19,6979.1,-0.2292,0.282,9.6687,-0.452,0.711,-1.087,33.1,29.952165,76.897065,25,FLAT,NORMAL
ACC10081,TRIP_DRV003_03,DRV003,2024-02-06 11:27:20,6980.6,1.119,-0.464,9.7318,1.037,-0.0,-88.928,63.8,29.95243,76.896993,25,LANDSCAPE,AGGRESSIVE_RIGHT_TURN
ACC10082,TRIP_DRV003_03,DRV003,2024-02-06 11:27:22,6982.1,0.1534,-0.0339,9.7458,0.638,0.583,-1.208,65.2,29.952689,76.896945,25,LANDSCAPE,NORMAL
ACC10083,TRIP_DRV003_03,DRV003,2024-02-06 11:27:23,6983.6,-0.095,0.0857,9.7241,-0.999,0.338,1.435,69.4,29.952974,76.896892,25,LANDSCAPE,NORMAL
ACC10084,TRIP_DRV003_03,DRV003,2024-02-06 11:27:25,6985.1,-0.9059,-0.3529,9.7439,-0.597,0.416,83.177,59.9,29.953219,76.896839,25,FLAT,AGGRESSIVE_LEFT_TURN
ACC10085,TRIP_DRV003_03,DRV003,2024-02-06 11:27:26,6986.6,-0.1067,-2.3583,9.8508,0.449,-1.267,-1.031,33.8,29.953509,76.896795,25,FLAT,AGGRESSIVE_BRAKING
ACC10086,TRIP_DRV003_03,DRV003,2024-02-06 11:27:28,6988.1,-0.1682,-0.0724,9.6937,0.626,0.822,-0.713,44.3,29.953767,76.896736,25,LANDSCAPE,NORMAL
ACC10087,TRIP_DRV003_03,DRV003,2024-02-06 11:27:29,6989.6,-0.1697,0.1867,9.6686,0.971,-0.583,0.607,77.7,29.954009,76.896717,25,FLAT,NORMAL
ACC10088,TRIP_DRV003_03,DRV003,2024-02-06 11:27:31,6991.1,0.0052,-0.2233,9.9857,0.182,0.031,0.093,31.9,29.95428,76.896636,25,PORTRAIT,NORMAL
ACC10089,TRIP_DRV003_03,DRV003,2024-02-06 11:27:32,6992.6,-0.2156,-0.227,9.6355,0.738,0.359,-1.129,45.2,29.954555,76.896616,25,FLAT,NORMAL
ACC10090,TRIP_DRV003_03,DRV003,2024-02-06 11:27:34,6994.1,0.1207,0.0294,9.9385,-0.513,0.475,1.075,50.8,29.954824,76.896548,25,PORTRAIT,NORMAL
ACC10091,TRIP_DRV003_03,DRV003,2024-02-06 11:27:35,6995.6,-0.063,-0.0845,9.7132,0.291,0.752,-1.5,54.3,29.95508,76.896504,25,LANDSCAPE,NORMAL
ACC10092,TRIP_DRV003_03,DRV003,2024-02-06 11:27:37,6997.1,0.229,0.1332,9.731,0.281,-0.336,0.606,32.0,29.955341,76.89647,25,PORTRAIT,NORMAL
ACC10093,TRIP_DRV003_03,DRV003,2024-02-06 11:27:38,6998.6,0.2014,-0.0127,9.6238,0.672,-0.951,-0.182,78.5,29.955618,76.896419,25,FLAT,NORMAL
ACC10094,TRIP_DRV003_03,DRV003,2024-02-06 11:27:40,7000.1,0.1599,0.0329,9.6126,0.018,-0.263,-0.255,51.2,29.955885,76.896352,25,LANDSCAPE,NORMAL
ACC10095,TRIP_DRV003_03,DRV003,2024-02-06 11:27:41,7001.7,0.2052,0.1541,9.6669,0.524,0.263,-0.948,72.7,29.956129,76.896322,25,LANDSCAPE,NORMAL
ACC10096,TRIP_DRV003_03,DRV003,2024-02-06 11:27:43,7003.2,-0.0899,-0.0504,9.7673,-0.981,-0.749,1.401,57.7,29.956382,76.896256,25,PORTRAIT,NORMAL
ACC10097,TRIP_DRV003_03,DRV003,2024-02-06 11:27:44,7004.7,-0.0782,0.2919,9.7187,0.46,0.989,-0.58,33.3,29.956674,76.896222,25,PORTRAIT,NORMAL
ACC10098,TRIP_DRV003_03,DRV003,2024-02-06 11:27:46,7006.2,-0.1039,-0.2278,9.9802,-0.162,0.332,-0.213,74.9,29.956939,76.896166,25,FLAT,NORMAL
ACC10099,TRIP_DRV003_03,DRV003,2024-02-06 11:27:47,7007.7,-0.1423,0.1245,9.8717,0.137,-0.093,0.853,62.8,29.957183,76.896103,25,LANDSCAPE,NORMAL
ACC10100,TRIP_DRV003_03,DRV003,2024-02-06 11:27:49,7009.2,0.8339,0.3196,9.6723,0.573,-0.493,-45.352,42.8,29.957441,76.896058,25,FLAT,AGG_RIGHT_LANE_CHANGE
ACC10101,TRIP_DRV003_03,DRV003,2024-02-06 11:27:50,7010.7,0.0954,2.4439,9.6022,-0.007,0.942,1.275,41.9,29.95772,76.895994,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC10102,TRIP_DRV003_03,DRV003,2024-02-06 11:27:52,7012.2,0.2693,0.1991,9.7276,-0.756,-0.48,1.412,72.4,29.957969,76.895964,25,FLAT,NORMAL
ACC10103,TRIP_DRV003_03,DRV003,2024-02-06 11:27:53,7013.7,-0.2138,0.2298,9.8068,0.05,-0.095,-1.144,46.0,29.958264,76.895892,25,FLAT,NORMAL
ACC10104,TRIP_DRV003_03,DRV003,2024-02-06 11:27:55,7015.2,0.0163,-2.1506,9.7345,-0.057,-1.233,0.342,52.9,29.9585,76.895872,25,FLAT,AGGRESSIVE_BRAKING
ACC10105,TRIP_DRV003_03,DRV003,2024-02-06 11:27:56,7016.7,0.0967,-0.1385,9.7884,-0.829,0.044,-1.99,65.5,29.958778,76.895822,25,FLAT,NORMAL
ACC10106,TRIP_DRV003_03,DRV003,2024-02-06 11:27:58,7018.2,0.8503,0.0576,9.6184,0.883,0.237,-46.545,36.7,29.959048,76.895762,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC10107,TRIP_DRV003_03,DRV003,2024-02-06 11:27:59,7019.7,-0.0404,0.254,9.7751,-0.693,-0.796,-0.179,58.7,29.959291,76.895721,25,FLAT,NORMAL
ACC10108,TRIP_DRV003_03,DRV003,2024-02-06 11:28:01,7021.2,-0.0507,-0.2839,9.752,0.039,-0.974,1.143,61.6,29.95957,76.895644,25,LANDSCAPE,NORMAL
ACC10109,TRIP_DRV003_03,DRV003,2024-02-06 11:28:02,7022.7,-0.087,0.1937,9.626,0.492,-0.82,1.754,66.1,29.959856,76.895605,25,PORTRAIT,NORMAL
ACC10110,TRIP_DRV003_03,DRV003,2024-02-06 11:28:04,7024.2,-0.2004,-0.051,9.8147,-0.112,-0.317,1.772,79.9,29.960114,76.895544,25,PORTRAIT,NORMAL
ACC10111,TRIP_DRV003_03,DRV003,2024-02-06 11:28:05,7025.7,-0.0292,0.2716,9.8947,0.911,-0.309,-0.304,72.1,29.960363,76.8955,25,PORTRAIT,NORMAL
ACC10112,TRIP_DRV003_03,DRV003,2024-02-06 11:28:07,7027.2,0.0466,0.2404,9.9333,-0.603,-0.191,-0.412,45.5,29.960627,76.895473,25,FLAT,NORMAL
ACC10113,TRIP_DRV003_03,DRV003,2024-02-06 11:28:08,7028.7,0.0924,-2.4109,9.7816,0.385,-1.196,-1.925,51.1,29.960906,76.895405,25,FLAT,AGGRESSIVE_BRAKING
ACC10114,TRIP_DRV003_03,DRV003,2024-02-06 11:28:10,7030.2,0.0163,-0.0207,9.9641,-0.573,0.069,1.566,78.8,29.961158,76.89536,25,FLAT,NORMAL
ACC10115,TRIP_DRV003_03,DRV003,2024-02-06 11:28:11,7031.7,1.3783,0.3527,9.7814,0.976,-0.327,-65.368,43.6,29.961409,76.895313,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC10116,TRIP_DRV003_03,DRV003,2024-02-06 11:28:13,7033.2,0.1155,-0.1859,9.8272,0.272,0.231,-0.239,70.6,29.961705,76.895285,25,LANDSCAPE,NORMAL
ACC10117,TRIP_DRV003_03,DRV003,2024-02-06 11:28:14,7034.8,-0.1761,0.1741,9.7277,-0.307,-0.323,1.655,61.0,29.96194,76.895214,25,PORTRAIT,NORMAL
ACC10118,TRIP_DRV003_03,DRV003,2024-02-06 11:28:16,7036.3,0.8013,-0.0576,9.7852,0.59,-0.199,-58.85,78.0,29.962219,76.895178,25,FLAT,AGGRESSIVE_RIGHT_TURN
ACC10119,TRIP_DRV003_03,DRV003,2024-02-06 11:28:17,7037.8,-0.9134,0.1307,9.6893,-1.186,-0.725,61.562,65.8,29.962492,76.895106,25,FLAT,AGGRESSIVE_LEFT_TURN
ACC10120,TRIP_DRV003_03,DRV003,2024-02-06 11:28:19,7039.3,0.1827,-0.028,9.7324,0.781,0.867,0.433,76.1,29.962746,76.895049,25,FLAT,NORMAL
ACC10121,TRIP_DRV003_03,DRV003,2024-02-06 11:28:20,7040.8,0.2774,0.1393,9.7652,0.993,-0.034,-1.434,41.5,29.963033,76.895013,25,FLAT,NORMAL
ACC10122,TRIP_DRV003_03,DRV003,2024-02-06 11:28:22,7042.3,0.2263,-0.2589,9.6899,0.937,-0.807,-1.002,42.3,29.963295,76.894957,25,PORTRAIT,NORMAL
ACC10123,TRIP_DRV003_03,DRV003,2024-02-06 11:28:23,7043.8,0.2305,-0.2984,9.8356,0.374,-0.719,-1.063,76.2,29.963538,76.894927,25,PORTRAIT,NORMAL
ACC10124,TRIP_DRV003_03,DRV003,2024-02-06 11:28:25,7045.3,-0.1637,-2.145,9.7246,0.252,-1.998,0.53,70.6,29.96379,76.894869,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC10125,TRIP_DRV003_03,DRV003,2024-02-06 11:28:26,7046.8,-0.1849,-0.044,9.8208,-0.791,-0.819,0.883,65.7,29.964072,76.894823,25,FLAT,NORMAL
ACC10126,TRIP_DRV003_03,DRV003,2024-02-06 11:28:28,7048.3,-0.0208,-0.1763,9.9413,0.846,-0.82,-1.563,59.5,29.964326,76.894783,25,FLAT,NORMAL
ACC10127,TRIP_DRV003_03,DRV003,2024-02-06 11:28:29,7049.8,0.0717,0.0106,9.9772,-0.641,-0.746,-0.772,46.4,29.964611,76.894726,25,LANDSCAPE,NORMAL
ACC10128,TRIP_DRV003_03,DRV003,2024-02-06 11:28:31,7051.3,0.2236,0.1641,9.9879,0.205,-0.209,1.622,78.3,29.964858,76.894687,25,FLAT,NORMAL
ACC10129,TRIP_DRV003_03,DRV003,2024-02-06 11:28:32,7052.8,0.0985,0.1085,9.8982,-0.794,0.322,0.698,39.3,29.965127,76.894632,25,PORTRAIT,NORMAL
ACC10130,TRIP_DRV003_03,DRV003,2024-02-06 11:28:34,7054.3,-0.1522,-0.1206,9.8681,-0.625,0.522,1.033,36.5,29.965383,76.894567,25,FLAT,NORMAL
ACC10131,TRIP_DRV003_03,DRV003,2024-02-06 11:28:35,7055.8,-0.2826,-0.2512,9.6812,-0.917,-0.148,1.453,30.4,29.965666,76.894536,25,FLAT,NORMAL
ACC10132,TRIP_DRV003_03,DRV003,2024-02-06 11:28:37,7057.3,-0.197,-0.2074,9.7169,-0.947,0.384,-1.312,33.3,29.965939,76.894455,25,LANDSCAPE,NORMAL
ACC10133,TRIP_DRV003_03,DRV003,2024-02-06 11:28:38,7058.8,-0.0847,2.089,9.659,0.167,1.337,0.859,65.1,29.966204,76.894412,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC10134,TRIP_DRV003_03,DRV003,2024-02-06 11:28:40,7060.3,-0.899,0.4581,9.7041,-1.458,-0.454,77.533,77.3,29.966457,76.894384,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC10135,TRIP_DRV003_03,DRV003,2024-02-06 11:28:41,7061.8,0.0686,-0.0967,9.9805,-0.719,0.508,0.01,59.6,29.966708,76.894318,25,LANDSCAPE,NORMAL
ACC10136,TRIP_DRV003_03,DRV003,2024-02-06 11:28:43,7063.3,-0.2835,-0.2093,9.7051,0.433,0.065,1.713,57.6,29.966984,76.894284,25,FLAT,NORMAL
ACC10137,TRIP_DRV003_03,DRV003,2024-02-06 11:28:44,7064.8,-0.2337,-0.2822,9.8996,-0.921,0.64,1.298,45.7,29.967233,76.894221,25,LANDSCAPE,NORMAL
ACC10138,TRIP_DRV003_03,DRV003,2024-02-06 11:28:46,7066.3,0.2042,-0.2246,9.6553,-0.944,0.163,0.27,41.5,29.967508,76.894176,25,LANDSCAPE,NORMAL
ACC10139,TRIP_DRV003_03,DRV003,2024-02-06 11:28:47,7067.9,0.2572,-0.0641,9.6717,0.818,-0.96,-0.107,48.4,29.967765,76.894129,25,LANDSCAPE,NORMAL
ACC10140,TRIP_DRV003_03,DRV003,2024-02-06 11:28:49,7069.4,0.231,0.1687,9.6881,-0.602,-0.368,0.907,31.3,29.968043,76.894058,25,LANDSCAPE,NORMAL
ACC10141,TRIP_DRV003_03,DRV003,2024-02-06 11:28:50,7070.9,-1.4735,-0.4097,9.7151,-1.167,-0.374,47.923,48.3,29.968309,76.894034,25,LANDSCAPE,AGGRESSIVE_LEFT_TURN
ACC10142,TRIP_DRV003_03,DRV003,2024-02-06 11:28:52,7072.4,1.1168,-0.1189,9.8738,0.545,-0.278,-81.871,41.7,29.968572,76.893981,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC10143,TRIP_DRV003_03,DRV003,2024-02-06 11:28:53,7073.9,-0.1731,0.1732,9.7634,-0.681,0.531,-0.943,36.3,29.968846,76.893916,25,PORTRAIT,NORMAL
ACC10144,TRIP_DRV003_03,DRV003,2024-02-06 11:28:55,7075.4,-0.0218,-2.0876,9.6096,-0.057,-1.985,0.795,66.1,29.969081,76.893865,25,FLAT,AGGRESSIVE_BRAKING
ACC10145,TRIP_DRV003_03,DRV003,2024-02-06 11:28:56,7076.9,-0.8775,-0.3523,9.9972,-0.608,0.09,44.559,31.8,29.969362,76.893816,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC10146,TRIP_DRV003_03,DRV003,2024-02-06 11:28:58,7078.4,0.096,0.423,11.4715,-0.984,1.825,1.515,51.2,29.969637,76.893771,25,LANDSCAPE,SPEED_BUMP
ACC10147,TRIP_DRV003_03,DRV003,2024-02-06 11:28:59,7079.9,-0.2111,-0.0773,9.698,0.958,0.438,0.206,38.5,29.969908,76.893727,25,LANDSCAPE,NORMAL
ACC10148,TRIP_DRV003_03,DRV003,2024-02-06 11:29:01,7081.4,0.0946,-0.0886,9.7721,0.941,-0.405,1.226,36.4,29.970156,76.893656,25,FLAT,NORMAL
ACC10149,TRIP_DRV003_03,DRV003,2024-02-06 11:29:02,7082.9,0.1582,1.9225,9.6098,0.263,1.059,1.426,61.4,29.97041,76.893613,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC10150,TRIP_DRV003_03,DRV003,2024-02-06 11:29:04,7084.4,-0.1409,0.0292,9.6769,0.196,0.459,0.319,61.4,29.9707,76.893569,25,FLAT,NORMAL
ACC10151,TRIP_DRV003_03,DRV003,2024-02-06 11:29:05,7085.9,-0.0912,0.164,9.81,-0.763,0.706,-1.617,71.1,29.970945,76.893544,25,LANDSCAPE,NORMAL
ACC10152,TRIP_DRV003_03,DRV003,2024-02-06 11:29:07,7087.4,-0.1153,0.1859,9.9576,0.394,0.9,0.636,35.6,29.971195,76.893466,25,LANDSCAPE,NORMAL
ACC10153,TRIP_DRV003_03,DRV003,2024-02-06 11:29:08,7088.9,0.1711,0.1323,9.727,-0.747,0.711,1.769,52.0,29.971469,76.893439,25,FLAT,NORMAL
ACC10154,TRIP_DRV003_03,DRV003,2024-02-06 11:29:10,7090.4,-0.1591,0.1496,9.6169,0.65,-0.511,0.986,42.3,29.971747,76.893394,25,FLAT,NORMAL
ACC10155,TRIP_DRV003_03,DRV003,2024-02-06 11:29:11,7091.9,-0.2849,-0.2082,9.8111,0.132,-0.382,0.477,33.8,29.972012,76.893317,25,PORTRAIT,NORMAL
ACC10156,TRIP_DRV003_03,DRV003,2024-02-06 11:29:13,7093.4,0.2011,0.2042,9.9372,0.373,0.819,-0.601,66.0,29.972264,76.893295,25,PORTRAIT,NORMAL
ACC10157,TRIP_DRV003_03,DRV003,2024-02-06 11:29:14,7094.9,-0.1774,-0.0635,9.6476,-0.242,-0.51,0.222,52.3,29.97252,76.893222,25,PORTRAIT,NORMAL
ACC10158,TRIP_DRV003_03,DRV003,2024-02-06 11:29:16,7096.4,0.1358,0.1281,9.9752,-0.509,0.264,1.382,35.2,29.972812,76.893172,25,PORTRAIT,NORMAL
ACC10159,TRIP_DRV003_03,DRV003,2024-02-06 11:29:17,7097.9,-0.2848,-0.1103,9.9238,0.324,0.865,1.34,76.0,29.973067,76.89312,25,PORTRAIT,NORMAL
ACC10160,TRIP_DRV003_03,DRV003,2024-02-06 11:29:19,7099.4,-0.1174,0.0988,9.7773,0.171,0.155,1.102,54.9,29.973331,76.893059,25,FLAT,NORMAL
ACC10161,TRIP_DRV003_03,DRV003,2024-02-06 11:29:20,7101.0,-0.1594,-0.1822,9.8108,-0.7,0.548,0.479,45.5,29.973606,76.893029,25,LANDSCAPE,NORMAL
ACC10162,TRIP_DRV003_03,DRV003,2024-02-06 11:29:22,7102.5,-0.1253,-2.353,9.6283,0.424,-1.133,-1.863,48.5,29.973853,76.892961,25,FLAT,AGGRESSIVE_BRAKING
ACC10163,TRIP_DRV003_03,DRV003,2024-02-06 11:29:23,7104.0,0.1973,0.0742,9.7584,-0.362,0.365,-0.327,76.8,29.974128,76.892925,25,FLAT,NORMAL
ACC10164,TRIP_DRV003_03,DRV003,2024-02-06 11:29:25,7105.5,0.2949,-0.1756,9.9592,-0.711,0.275,1.255,49.4,29.974393,76.892875,25,FLAT,NORMAL
